ground_x [mm],ground_y [mm],ground_t [mm],height [mm],top_w [mm],base_w [mm],neck_w [mm],shoulder_h [mm],feed_gap [mm],blade_t [mm],separation [mm],Freq [GHz],Phi [deg],Theta [deg],im(rEPhi) (Real) [mV],im(rEPhi) (Imag) [mV],im(rETheta) (Real) [mV],im(rETheta) (Imag) [mV],re(rEPhi) (Real) [mV],re(rEPhi) (Imag) [mV],re(rETheta) (Real) [mV],re(rETheta) (Imag) [mV]
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,67.5,91.47102343602951,0.0,486.7946469797638,0.0,52.30184096740836,0.0,947.3833614049337,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,70.0,112.08130900050521,0.0,547.3642069238539,0.0,47.49059712654386,0.0,824.4240970912296,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,72.5,128.30063329889842,0.0,586.7923119102627,0.0,41.668890767113425,0.0,710.9085749387361,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,75.0,140.3737633373291,0.0,609.0522957433161,0.0,35.537543716867546,0.0,612.5209172731605,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,77.5,148.8432712530943,0.0,617.7279884674608,0.0,29.68215603629655,0.0,532.2904038398101,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,80.0,154.38693257913133,0.0,615.726309644723,0.0,24.555992539904494,0.0,471.1645468203242,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,82.5,157.68750364274428,0.0,605.1475903364301,0.0,20.4863404041556,0.0,428.56248497603264,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,85.0,159.33868016623322,0.0,587.2724337477338,0.0,17.693542609009228,0.0,402.8314778583956,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,87.5,159.78367004324954,0.0,562.6312947850682,0.0,16.313486498265164,0.0,391.5757257041246,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,90.0,159.27968541033488,0.0,531.1330773411378,0.0,16.41667328595694,0.0,391.86070616910297,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,92.5,157.8817258369764,0.0,492.23886334076167,0.0,18.01943389799718,0.0,400.3183323096244,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,95.0,155.44108703860414,0.0,445.1744881416133,0.0,21.08507694828855,0.0,413.191306187533,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,97.5,151.61702768163263,0.0,389.17980549950914,0.0,25.51471152940314,0.0,426.36214561666134,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,100.0,145.90311574044694,0.0,323.7922064947125,0.0,31.129280923289382,0.0,435.41557300649214,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,102.5,137.67227396725056,0.0,249.15654388946294,0.0,37.64610406413439,0.0,435.7826830215487,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,105.0,126.24583303202971,0.0,166.34267851560273,0.0,44.65502157529836,0.0,423.0101078840556,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,107.5,110.99134248257947,0.0,77.63575440730308,0.0,51.601031592382135,0.0,393.1842254047341,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,110.0,91.45081246172924,0.0,-13.255228088170634,0.0,57.78185801851215,0.0,343.5153894445321,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,112.5,67.4948659026839,0.0,-101.14394606165123,0.0,62.369796534616185,0.0,273.046864631521,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,115.0,39.48872443733294,0.0,-179.55326261758216,0.0,64.46677831056168,0.0,183.39717912850585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,117.49999999999999,8.443601729127948,0.0,-241.22066298076012,0.0,63.19900873305564,0.0,79.37856490824427,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,119.99999999999999,-23.886071901951293,0.0,-278.967154573056,0.0,57.85181445872369,0.0,-30.727161528607645,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,122.50000000000001,-55.00916927030333,0.0,-286.90294208668746,0.0,48.035738588941456,0.0,-135.4850087441224,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,125.00000000000001,-81.8585938861863,0.0,-261.836079143517,0.0,33.861591585539934,0.0,-221.4327225475701,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,127.5,-101.14147892389843,0.0,-204.6244644967427,0.0,16.086948283769352,0.0,-275.10581334787395,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,130.0,-109.87737385379381,0.0,-121.10410656438364,0.0,-3.816162280255846,0.0,-285.8162655954947,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,132.5,-106.06469056132876,0.0,-22.190024826228182,0.0,-23.725985936444182,0.0,-248.72450387970076,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,135.0,-89.34582622419242,0.0,77.1678697216159,0.0,-41.107815739522316,0.0,-167.43113944129766,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,137.5,-61.48186634694117,0.0,160.25824487653907,0.0,-53.42562925069302,0.0,-55.134941529542886,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,140.0,-26.42961503155987,0.0,211.84281124329772,0.0,-58.67381543891888,0.0,66.49927702092164,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,142.5,10.133381966422023,0.0,221.70293853330668,0.0,-55.909625642962574,0.0,171.15192343245795,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,145.0,41.85426426501726,0.0,187.57849656102877,0.0,-45.62109330764503,0.0,233.92337467479143,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,147.5,63.142646603736196,0.0,116.55209455491888,0.0,-29.76838144725009,0.0,238.31640478024113,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,150.0,70.62801463365649,0.0,24.21981781573861,0.0,-11.409349311026823,0.0,182.04207397030788,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,152.5,64.15952553961903,0.0,-68.44718271386289,0.0,6.043703054861778,0.0,79.4298106193173,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,155.0,46.93473268217331,0.0,-139.96003574355615,0.0,19.732046354360154,0.0,-41.07491226132373,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,157.5,24.59690572132083,0.0,-173.7085931103069,0.0,28.11120234562114,0.0,-144.35782764234423,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,160.0,3.516031966315511,0.0,-162.43026988740314,0.0,31.261592825086296,0.0,-199.21831623108773,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,162.5,-11.181080507002923,0.0,-110.41988372536939,0.0,30.59969465333429,0.0,-188.77130570199571,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,165.0,-17.110903135180017,0.0,-32.697636520373145,0.0,28.09278611883189,0.0,-116.89353174257441,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,167.5,-15.088207887487128,0.0,48.82096329529448,0.0,25.321712574436958,0.0,-7.924439143269585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,170.0,-8.376884625267682,0.0,111.2296335568179,0.0,22.836849300449515,0.0,100.90593166477555,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,172.5,-1.0909224967127693,0.0,137.0123792345926,0.0,20.135549194022566,0.0,172.07916303522688,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,175.0,3.532581410822774,0.0,119.05941562993333,0.0,16.286054207302634,0.0,181.01552380676972,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,177.5,4.233493776302731,0.0,62.78319389044952,0.0,10.874102956152988,0.0,124.96367366626723,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,185.0,180.0,1.7738948638720233,0.0,-15.386661778425616,0.0,4.740268127178359,0.0,24.031313291612886,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,0.0,65.32710210827065,0.0,-513.832911832912,0.0,-54.24297999736238,0.0,450.56833198459196,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,2.5,53.39369269119735,0.0,-417.76942176260997,0.0,-63.34060112753707,0.0,519.6129029656548,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,5.0,33.11202767697898,0.0,-258.52689730556966,0.0,-67.44372535567042,0.0,552.1511046863088,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,7.499999999999999,4.977651591677358,0.0,-46.26552145821741,0.0,-66.96637801485657,0.0,556.3649754573008,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,10.0,-27.655840347641952,0.0,196.71948891655998,0.0,-60.9908942614495,0.0,529.7569184725083,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,12.5,-58.709828008177695,0.0,437.95380842146136,0.0,-48.2618130934999,0.0,460.3642948232754,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,14.999999999999998,-80.90287980839884,0.0,639.826499596842,0.0,-28.54797974973672,0.0,333.7317000120314,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,17.5,-88.14745064283451,0.0,766.691734017637,0.0,-3.611855681386519,0.0,142.46723530305763,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,20.0,-77.85937963961187,0.0,792.317224967389,0.0,22.741260732000807,0.0,-105.80845910846055,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,22.5,-52.21161304882348,0.0,705.77249255788,0.0,45.592305506539674,0.0,-385.5373951352134,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,25.0,-17.788985564665996,0.0,514.2166893531561,0.0,60.41632235964528,0.0,-656.6399113496932,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,27.5,16.253370494039658,0.0,241.86262975178408,0.0,64.53515307561518,0.0,-873.1355985948962,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,29.999999999999996,40.855446820574706,0.0,-74.59402728024982,0.0,57.94815424967474,0.0,-994.0340083226225,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,32.5,49.60737526850633,0.0,-392.89564751552416,0.0,43.27149040907131,0.0,-993.0129486356819,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,35.0,40.37794910928494,0.0,-672.7912635207988,0.0,24.881834516082517,0.0,-864.1287699063042,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,37.5,15.601780661115644,0.0,-882.5371488484905,0.0,7.6318398656053175,0.0,-622.3382437719982,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,40.0,-18.700559287638292,0.0,-1003.0597262029053,0.0,-4.407038812209059,0.0,-299.28450592535705,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,42.5,-54.711650842279965,0.0,-1029.2336920645216,0.0,-8.809125396794204,0.0,63.96802646635194,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,45.0,-84.79484683970671,0.0,-968.481667269057,0.0,-5.09618836216788,0.0,425.0681427457076,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,47.5,-103.10575139293502,0.0,-837.4695626531342,0.0,5.489353074931466,0.0,747.4190721933671,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,50.0,-106.50315318389478,0.0,-657.9332756664519,0.0,20.562986376431613,0.0,1004.8558397436899,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,52.5,-94.69054385899571,0.0,-452.6230872739444,0.0,37.30103496868477,0.0,1183.5327661150982,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,55.0,-69.73580398116047,0.0,-242.08044199078142,0.0,53.070082894194734,0.0,1281.320253375191,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,57.5,-35.232889460503294,0.0,-42.59757774114225,0.0,65.86054736280002,0.0,1305.4605495396013,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,59.99999999999999,4.618475921664539,0.0,134.62667657504863,0.0,74.48633509507766,0.0,1269.3779598932838,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,62.50000000000001,45.80168626983566,0.0,283.3561627671931,0.0,78.57879400673615,0.0,1189.4409113908155,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,65.0,85.02286618975747,0.0,401.5420774946713,0.0,78.43984353584838,0.0,1082.2346819682898,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,67.5,119.97516711365584,0.0,490.2356847757651,0.0,74.8274951797502,0.0,962.6270781468112,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,70.0,149.36744786096793,0.0,552.4563357756032,0.0,68.73553291954728,0.0,842.670079958213,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,72.5,172.78996359365976,0.0,592.1901398186833,0.0,61.20830199235238,0.0,731.2172399699854,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,75.0,190.4944029157309,0.0,613.6067797541145,0.0,53.209895671308466,0.0,634.0559537701205,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,77.5,203.1521703291833,0.0,620.5148515585848,0.0,45.549719022889555,0.0,554.3408894018121,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,80.0,211.63367067956884,0.0,616.034332479195,0.0,38.8553923192391,0.0,493.14595604821847,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,82.5,216.8304353102495,0.0,602.4453359769814,0.0,33.57888985818974,0.0,450.00356972268816,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,85.0,219.5257109236382,0.0,581.1689237925631,0.0,30.02117549175353,0.0,423.3537282224377,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,87.5,220.30909309033245,0.0,552.8418704624368,0.0,28.362609429765662,0.0,410.8710623558293,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,90.0,219.52644947365573,0.0,517.4575612063055,0.0,28.689561855416024,0.0,409.671659397851,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,92.5,217.25634010727237,0.0,474.55583820188525,0.0,31.010989618988273,0.0,416.4235680273831,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,95.0,213.30681342030923,0.0,423.45307833079335,0.0,35.26173681681851,0.0,427.39814728942923,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,97.5,207.2304414665866,0.0,363.50845285400237,0.0,41.29192333475554,0.0,438.5067521506847,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,100.0,198.3596472428014,0.0,294.4220864632289,0.0,48.84413323530479,0.0,445.37063387914554,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,102.5,185.86786515872353,0.0,216.55498624319918,0.0,57.52243312729743,0.0,443.4717379584761,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,105.0,168.86400594559632,0.0,131.24893111549136,0.0,66.75972065219784,0.0,428.42686281173843,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,107.5,146.52712884512414,0.0,41.10767162435296,0.0,75.79255599232587,0.0,396.41437944284127,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,110.0,118.2841019084482,0.0,-49.818975556598105,0.0,83.65524068197952,0.0,344.75754091990194,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,112.5,84.02434802648918,0.0,-136.02462942887954,0.0,89.20688151095744,0.0,272.6280617198605,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,115.0,44.332011324236056,0.0,-210.79472627299998,0.0,91.205434894446,0.0,181.77778139530665,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,117.49999999999999,0.6977701071708663,0.0,-266.78828251798535,0.0,88.43969047359691,0.0,77.1405753050621,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,119.99999999999999,-44.34695989036403,0.0,-296.98623179098854,0.0,79.921973713424,0.0,-32.91378867667935,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,122.50000000000001,-87.2454971581648,0.0,-295.9605736063614,0.0,65.12957837726348,0.0,-136.92176305885656,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,125.00000000000001,-123.65411577743768,0.0,-261.30537352208694,0.0,44.26173955309188,0.0,-221.47738674804162,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,127.5,-148.95281827582048,0.0,-194.94397329355394,0.0,18.45462155686546,0.0,-273.2761135620585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,130.0,-159.02315218710473,0.0,-103.92751224547982,0.0,-10.123089274203306,0.0,-281.89721635788646,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,132.5,-151.20131741507956,0.0,-0.3227399411765084,0.0,-38.37532742225012,0.0,-242.8555945232401,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,135.0,-125.21374251393563,0.0,100.09787704835651,0.0,-62.64152696253294,0.0,-160.14381254639898,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,137.5,-83.81993974578364,0.0,180.38598331989274,0.0,-79.31462537351263,0.0,-47.312571578678174,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,140.0,-32.868980843761136,0.0,225.81537277109,0.0,-85.62262072531887,0.0,73.75368404221585,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,142.5,19.437996955945618,0.0,227.41931846045486,0.0,-80.38788983487505,0.0,176.73021390165428,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,145.0,64.08404153208666,0.0,184.7045005559931,0.0,-64.51909266855809,0.0,236.96711535347538,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,147.5,93.29456079649452,0.0,106.62012335623275,0.0,-41.00901360493946,0.0,238.44298479183396,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,150.0,102.5731527979143,0.0,10.227778423469882,0.0,-14.331933288851427,0.0,179.4642074843088,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,152.5,92.04176385246623,0.0,-82.86242908382086,0.0,10.661846090834265,0.0,74.91150590864187,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,155.0,66.52394370322278,0.0,-151.53701425737887,0.0,30.03713978861247,0.0,-46.43239564586693,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,157.5,34.181994625825304,0.0,-180.43292541801142,0.0,41.799430180652756,0.0,-149.44157846087805,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,160.0,4.046838266036509,0.0,-163.96352209661572,0.0,46.24437439079444,0.0,-203.22993668861164,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,162.5,-16.745425803587754,0.0,-107.94300621064826,0.0,45.45991117243174,0.0,-191.43004667025966,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,165.0,-25.00483594427927,0.0,-28.255041162931665,0.0,42.17071756846913,0.0,-118.43373252024807,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,167.5,-22.048036960769196,0.0,53.19001933329174,0.0,38.43723607321571,0.0,-8.88841648582603,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,170.0,-12.580299865020711,0.0,114.20857668368507,0.0,34.830598151912476,0.0,99.98582539616194,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,172.5,-2.421043624015847,0.0,138.29792891749204,0.0,30.508599723433296,0.0,170.958262407144,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,175.0,3.910808302581727,0.0,119.16291265720962,0.0,24.17697892713448,0.0,179.83402031627745,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,177.5,4.707607506653619,0.0,62.51388657766706,0.0,15.44033511061584,0.0,124.1047004641171,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,187.5,180.0,1.1010497486519644,0.0,-15.449393293030235,0.0,5.783987605643318,0.0,23.80167321460754,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,0.0,87.67800200466263,0.0,-510.4943285845828,0.0,-73.84486730705457,0.0,447.7734452139554,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,2.5,71.29539859383775,0.0,-415.93823759646233,0.0,-85.76197878287047,0.0,516.0434241830546,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,5.0,44.100892096948535,0.0,-259.5037924311996,0.0,-90.72569208331652,0.0,548.5965929340033,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,7.499999999999999,6.874508922121004,0.0,-51.18534207672228,0.0,-89.46431054651526,0.0,553.6113747174841,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,10.0,-36.02504088932821,0.0,187.58461141961507,0.0,-81.04417811065734,0.0,528.7892887169531,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,12.5,-76.8372268536791,0.0,425.81935785730946,0.0,-64.05210175733353,0.0,462.3604395029055,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,14.999999999999998,-106.30031355849934,0.0,627.5561623267771,0.0,-38.271145906248556,0.0,339.77805483216036,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,17.5,-116.64215114970627,0.0,758.2750774319061,0.0,-5.9036791977336405,0.0,153.0887260509823,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,20.0,-104.47177886255346,0.0,791.7509925382705,0.0,28.326777214231505,0.0,-91.1001612302297,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,22.5,-72.36865908434869,0.0,715.7169744111548,0.0,58.28643788579236,0.0,-368.4601713320825,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,190.0,25.0,-28.48804237363055,0.0,534.9248675588052,0.0,78.27614241282615,0.0,-639.9929523129898,0.0
