ground_x [mm],ground_y [mm],ground_t [mm],height [mm],top_w [mm],base_w [mm],neck_w [mm],shoulder_h [mm],feed_gap [mm],blade_t [mm],separation [mm],Freq [GHz],Phi [deg],Theta [deg],im(rEPhi) (Real) [mV],im(rEPhi) (Imag) [mV],im(rETheta) (Real) [mV],im(rETheta) (Imag) [mV],re(rEPhi) (Real) [mV],re(rEPhi) (Imag) [mV],re(rETheta) (Real) [mV],re(rETheta) (Imag) [mV]
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,115.0,123.60738534733794,0.0,377.71913732995256,0.0,142.21243332599607,0.0,-185.09880952555415,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,117.49999999999999,118.72702418941662,0.0,407.4739238859821,0.0,151.12020450006412,0.0,-160.3343578602092,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,119.99999999999999,111.4248186158128,0.0,432.52189560544764,0.0,154.58472627185893,0.0,-141.76242448094928,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,122.50000000000001,102.99567324699065,0.0,449.83352610620926,0.0,151.56527368528603,0.0,-129.34521616911505,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,125.00000000000001,95.21558493889623,0.0,455.6080088994162,0.0,141.53493811567736,0.0,-122.36740511294877,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,127.5,90.12233220460274,0.0,445.6797702043088,0.0,124.72976493731522,0.0,-119.3152547041746,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,130.0,89.64980009526458,0.0,416.2166580048322,0.0,102.34609391697019,0.0,-117.87658642049617,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,132.5,95.15144644914491,0.0,364.67216218128084,0.0,76.61503842601441,0.0,-115.11046049766749,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,135.0,106.89771342402288,0.0,290.85386885163877,0.0,50.68383232244794,0.0,-107.80566522666204,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,137.5,123.67674371875243,0.0,197.86340967117434,0.0,28.25702895259146,0.0,-92.99821529266147,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,140.0,142.6488086219922,0.0,92.58842222554925,0.0,12.99962730026483,0.0,-68.56020245706014,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,142.5,159.58357855633716,0.0,-14.568157831044562,0.0,7.774399663528667,0.0,-33.72426196673088,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,145.0,169.53507975026346,0.0,-110.91440165842336,0.0,13.861860348775439,0.0,10.60761990833318,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,147.5,167.88796306251166,0.0,-183.60185905352185,0.0,30.368947046533943,0.0,61.887389345832595,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,150.0,151.56842998735843,0.0,-222.3006172305548,0.0,54.04346237315867,0.0,116.30544083286448,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,152.5,120.10058112203927,0.0,-221.76899212238914,0.0,79.65396028864389,0.0,169.44719256645504,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,155.0,76.15667342105256,0.0,-183.54212486386567,0.0,100.96556738189216,0.0,217.02679316533286,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,157.5,25.335031236959896,0.0,-116.09241775539546,0.0,112.16453810072622,0.0,255.46156811189897,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,160.0,-24.898041961112103,0.0,-33.21482658240955,0.0,109.40838337240619,0.0,282.10919970615464,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,162.5,-66.8958012861577,0.0,49.04161172338233,0.0,92.06924356051624,0.0,295.1425280065178,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,165.0,-94.69531733245671,0.0,116.04135165964227,0.0,63.252718539317044,0.0,293.2275527858369,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,167.5,-105.48679470244069,0.0,157.70520242317662,0.0,29.334870841591282,0.0,275.30610975486763,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,170.0,-100.19507978643144,0.0,170.14904994697127,0.0,-1.4640621596443415,0.0,240.77842680927614,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,172.5,-82.95514608311616,0.0,155.38021964056384,0.0,-21.141746108790784,0.0,190.20035402867657,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,175.0,-59.64681296390525,0.0,119.35136437695822,0.0,-24.050568219059564,0.0,126.310662314578,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,177.5,-36.00022681771027,0.0,69.29666861919331,0.0,-8.483330124604331,0.0,54.917723535303736,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,127.5,180.0,-15.947181766220984,0.0,11.504741736927674,0.0,22.77690052932272,0.0,-14.943529019173576,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,0.0,399.9477967181936,0.0,334.0657422963847,0.0,-350.7198843803827,0.0,-293.7007651613991,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,2.5,428.19745313084576,0.0,341.7083154785656,0.0,-290.7749755767712,0.0,-248.9544468714422,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,5.0,435.9247179901644,0.0,327.9843775697496,0.0,-205.78181692317432,0.0,-187.9013402988267,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,7.499999999999999,426.24016075438215,0.0,297.9261741106051,0.0,-96.90466513018426,0.0,-109.57375530656559,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,10.0,404.62380841953734,0.0,259.4531135151527,0.0,29.920887108351458,0.0,-16.647242026329124,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,12.5,377.26929247661735,0.0,220.6548603896924,0.0,164.6768004317664,0.0,85.20742538266165,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,14.999999999999998,349.2216162346662,0.0,186.59231062138488,0.0,295.10220705022186,0.0,188.65845761822874,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,17.5,322.9631333600583,0.0,156.970692884253,0.0,409.1711510515407,0.0,286.12877239463893,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,20.0,297.92314621260374,0.0,125.71275407730947,0.0,497.50556991574285,0.0,370.82360424114626,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,22.5,271.03884153032874,0.0,82.69686844011031,0.0,555.0673061429486,0.0,437.18934942964927,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,25.0,238.1243104738641,0.0,17.075907822861986,0.0,581.7277654420441,0.0,480.91366022394243,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,27.5,195.54994223644817,0.0,-78.98436435796066,0.0,581.67383090059,0.0,498.74491070227685,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,29.999999999999996,141.67581977578865,0.0,-207.40671090842957,0.0,561.942180722347,0.0,488.40685285259826,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,32.5,77.6165247802084,0.0,-363.0341233819545,0.0,530.5742267519008,0.0,448.7473571116738,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,35.0,7.169108760912507,0.0,-534.440479122267,0.0,494.9054551421164,0.0,380.0776060941567,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,37.5,-63.99168783173856,0.0,-706.323042280697,0.0,460.3703721156438,0.0,284.5234963225069,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,40.0,-129.54787966355545,0.0,-862.6559504233581,0.0,429.989926264833,0.0,166.17976532062133,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,42.5,-183.82390809675675,0.0,-989.6874108683577,0.0,404.49638846622,0.0,30.928761481840475,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,45.0,-222.7937002836763,0.0,-1078.0639775210598,0.0,382.90427619414004,0.0,-114.08658561429085,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,47.5,-244.61227887916414,0.0,-1123.7371185916747,0.0,363.2801615020209,0.0,-261.22481606240297,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,50.0,-249.6348818799548,0.0,-1127.6954865906764,0.0,343.48845041826365,0.0,-403.1653794337072,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,52.5,-240.02046898696778,0.0,-1094.8484141874264,0.0,321.7627179706168,0.0,-533.610913592499,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,55.0,-219.0926930801483,0.0,-1032.5060609860238,0.0,297.0375774699844,0.0,-647.7550132947017,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,57.5,-190.64376836171346,0.0,-948.8703618414879,0.0,269.0479383334626,0.0,-742.4768937385631,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,59.99999999999999,-158.3296444364125,0.0,-851.8232219694517,0.0,238.2480648474956,0.0,-816.2932297141683,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,62.50000000000001,-125.24303272717138,0.0,-748.1409376685341,0.0,205.62118006732038,0.0,-869.1381660593058,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,65.0,-93.68802656366859,0.0,-643.1295284097947,0.0,172.44768890113937,0.0,-902.0525330940576,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,67.5,-65.13252447015407,0.0,-540.5916605242924,0.0,140.08502291693853,0.0,-916.8511706803388,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,70.0,-40.28878207002225,0.0,-443.00453123790305,0.0,109.79242347983717,0.0,-915.8151514109513,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,72.5,-19.266461742403624,0.0,-351.7961281700404,0.0,82.61522475136485,0.0,-901.4336393081712,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,75.0,-1.7503088771438495,0.0,-267.63612455246175,0.0,59.32849038274381,0.0,-876.2035275009688,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,77.5,12.831113347502288,0.0,-190.69127440299766,0.0,40.43031516935684,0.0,-842.4850148878483,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,80.0,25.16414593298269,0.0,-120.82352502291762,0.0,26.170462062267223,0.0,-802.406576432838,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,82.5,35.942422664449495,0.0,-57.72821002484766,0.0,16.59921571324148,0.0,-757.8113200802574,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,85.0,45.79092869384808,0.0,-1.0199050331781383,0.0,11.6230514194657,0.0,-710.2368414134619,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,87.5,55.215504561032496,0.0,49.72282260628259,0.0,11.056664965040786,0.0,-660.9214134250418,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,90.0,64.57047390980524,0.0,94.94267008964377,0.0,14.664096299271765,0.0,-610.8302635929998,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,92.5,74.03809132254774,0.0,135.10934816262537,0.0,22.184503813035214,0.0,-560.6966465363442,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,95.0,83.61576415069099,0.0,170.73778517691778,0.0,33.34037746557613,0.0,-511.073319763805,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,97.5,93.10985285789467,0.0,202.41126511500545,0.0,47.827693527814844,0.0,-462.390717469826,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,100.0,102.13783336002372,0.0,230.801265756958,0.0,65.28899090933913,0.0,-415.01837235044155,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,102.5,110.14331305881569,0.0,256.67401882470233,0.0,85.27196675488983,0.0,-369.3257231535464,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,105.0,116.4303709238437,0.0,280.87167272473005,0.0,107.17831443941785,0.0,-325.73720705576045,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,107.5,120.2243330993454,0.0,304.25449713161055,0.0,130.21039594031055,0.0,-284.77451138352865,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,110.0,120.76463383573665,0.0,327.5913984918888,0.0,153.32691329859338,0.0,-247.0764383878529,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,112.5,117.43104552499848,0.0,351.391056266775,0.0,175.22254419165085,0.0,-213.38489764777302,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,115.0,109.8967422764701,0.0,375.6771901160666,0.0,194.34947971350647,0.0,-184.48549262766326,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,117.49999999999999,98.29054974187814,0.0,399.7300460810703,0.0,208.99927468879503,0.0,-161.09477406078904,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,119.99999999999999,83.33774721928641,0.0,421.8414677587288,0.0,217.45928016853765,0.0,-143.69509147335125,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,122.50000000000001,66.43703986385007,0.0,439.1589059182048,0.0,218.24714561920055,0.0,-132.33263511372937,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,125.00000000000001,49.625636477398814,0.0,447.7159718450268,0.0,210.40842450656243,0.0,-126.41315330761601,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,127.5,35.39052942104395,0.0,442.7508360719963,0.0,193.8373521258562,0.0,-124.54844546108335,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,130.0,26.30702315480371,0.0,419.384182720802,0.0,169.55384637513075,0.0,-124.51770112699758,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,132.5,24.526736583726226,0.0,373.65453544921957,0.0,139.84887078036706,0.0,-123.40244618851885,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,135.0,31.19178987531078,0.0,303.7915482060753,0.0,108.2063445397849,0.0,-117.92564825407466,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,137.5,45.90667550714678,0.0,211.46846849901723,0.0,78.93340682743896,0.0,-104.97413267456302,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,140.0,66.4343452158389,0.0,102.65798152398045,0.0,56.48777953489109,0.0,-82.2185754777727,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,142.5,88.77613712664758,0.0,-12.31844669950144,0.0,44.57688844538467,0.0,-48.68733628249458,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,145.0,107.73065484750943,0.0,-119.85318559592358,0.0,45.20037739785301,0.0,-5.12582594828686,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,147.5,117.90547757540782,0.0,-205.26948528889474,0.0,57.88500002545086,0.0,45.995348542259215,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,150.0,115.00218888659386,0.0,-255.857482290818,0.0,79.38221895776313,0.0,100.86686114256567,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,152.5,97.05711962667452,0.0,-264.01587291053505,0.0,104.03514612168108,0.0,155.03165040086023,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,155.0,65.25579154328642,0.0,-229.567510309995,0.0,124.8665680904462,0.0,204.16582136410844,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,157.5,23.99558056741702,0.0,-160.3990046366741,0.0,135.22204873567173,0.0,244.68104024654147,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,160.0,-19.940442696624416,0.0,-71.00243247236438,0.0,130.5845791993107,0.0,273.9420813862175,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,162.5,-58.95718358849683,0.0,20.829821384182967,0.0,110.04206578667478,0.0,290.06923695347047,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,165.0,-86.55054192817067,0.0,98.22688994120783,0.0,76.90730652144171,0.0,291.5209911796925,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,167.5,-98.95831906511344,0.0,149.05292546578272,0.0,38.188192061514954,0.0,276.81723473053273,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,170.0,-96.01354547788499,0.0,168.0863690814516,0.0,2.942361252224926,0.0,244.75969132388389,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,172.5,-80.9038365294894,0.0,156.94199391603536,0.0,-20.079777484410407,0.0,195.29154209322743,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,175.0,-58.924547925730515,0.0,121.99446848577594,0.0,-24.83185370092332,0.0,130.7763627011099,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,177.5,-35.68511426913813,0.0,71.34431468066231,0.0,-9.681039385386919,0.0,57.127934934652565,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,130.0,180.0,-15.430173796424432,0.0,12.18939807088241,0.0,22.103394386074353,0.0,-15.922820537932536,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,0.0,384.9953920181791,0.0,351.1932636035897,0.0,-337.5750293185454,0.0,-308.7194136052403,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,2.5,413.38685262951,0.0,360.9483413321324,0.0,-276.49212130447086,0.0,-258.5784718927239,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,5.0,420.8055808477713,0.0,346.998350795728,0.0,-189.13770404517444,0.0,-189.78366194901923,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,7.499999999999999,410.51413484794944,0.0,315.1228022079792,0.0,-76.63428955223374,0.0,-101.86462472177602,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,10.0,387.7791605410479,0.0,274.21303107057895,0.0,54.719393249619024,0.0,1.381115787377176,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,12.5,358.234751939844,0.0,233.13768814884136,0.0,194.0996270343872,0.0,112.73542525771376,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,14.999999999999998,326.1728604752792,0.0,197.1688697018857,0.0,328.1520416455268,0.0,223.22751014902028,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,17.5,293.3732783873425,0.0,165.52554159887558,0.0,443.7658570959901,0.0,323.89533197745925,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,20.0,258.8765552419953,0.0,131.15918345938283,0.0,530.8148273311389,0.0,407.0666350459103,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,22.5,219.74800876098226,0.0,82.98276139064502,0.0,584.0865558858656,0.0,466.9282214384828,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,25.0,172.52769458010297,0.0,9.760555279708004,0.0,603.9150246387302,0.0,499.50122634906984,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,27.5,114.84322829636272,0.0,-95.7442238915662,0.0,595.4597603164796,0.0,502.34632107187736,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,29.999999999999996,46.64628756998959,0.0,-233.80073727101833,0.0,566.9766321821437,0.0,474.32839094406285,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,32.5,-29.29774796152007,0.0,-396.8511304071476,0.0,527.6660660470352,0.0,415.61779406180204,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,35.0,-107.76602793294256,0.0,-570.9031911573878,0.0,485.7078076546744,0.0,327.89960168585037,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,37.5,-182.110627342368,0.0,-738.5787553272555,0.0,446.9275551104361,0.0,214.61135845193883,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,40.0,-245.61914036835734,0.0,-882.7880017295072,0.0,414.27982334652137,0.0,80.99549731366606,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,42.5,-292.8098604934546,0.0,-989.9692202421761,0.0,388.07710342662995,0.0,-66.1694692171728,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,45.0,-320.34571879172233,0.0,-1052.139438163727,0.0,366.72409459076675,0.0,-219.1592857854852,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,47.5,-327.4050665044651,0.0,-1067.4729084759279,0.0,347.6562017948224,0.0,-370.092882453968,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,50.0,-315.5157270207167,0.0,-1039.573607963816,0.0,328.21823676834316,0.0,-511.7360219717862,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,52.5,-287.98896143215177,0.0,-975.9003368186704,0.0,306.3119279564934,0.0,-638.1494176634072,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,55.0,-249.15379807812587,0.0,-885.8916856764246,0.0,280.7458393816418,0.0,-745.0778038265408,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,57.5,-203.5886682328837,0.0,-779.255045644445,0.0,251.3069899870819,0.0,-830.0593883457091,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,59.99999999999999,-155.49592308221423,0.0,-664.7055485235924,0.0,218.62539739763778,0.0,-892.3018671716187,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,62.50000000000001,-108.29338936276912,0.0,-549.248629197036,0.0,183.92103998945288,0.0,-932.4055270768256,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,65.0,-64.43056082662707,0.0,-437.9514204671147,0.0,148.71586469699645,0.0,-952.0167404484015,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,67.5,-25.3906209714782,0.0,-334.0671740673324,0.0,114.57250752834736,0.0,-953.4776085881161,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,132.5,70.0,8.18233916526092,0.0,-239.35846276371092,0.0,82.896030508519,0.0,-939.5129528736671,0.0
